48
13797641,128560429,128560446,132.7767121878866,addr:city,Porto,addr:postcode,4249-004,addr:street,Praça Nove de Abril,alt_name,Arca d'Água,contact:website,https://ambiente.cm-porto.pt/parques-e-jardins/jardim-de-arca-d-agua-1,dog,yes,leisure,park,name,Jardim de Arca d'Água,opening_hours,24/7
13797642,128560429,128560439,181.72650973602413,addr:city,Porto,addr:postcode,4249-004,addr:street,Praça Nove de Abril,alt_name,Arca d'Água,contact:website,https://ambiente.cm-porto.pt/parques-e-jardins/jardim-de-arca-d-agua-1,dog,yes,leisure,park,name,Jardim de Arca d'Água,opening_hours,24/7

13797643,128560436,128560429,425.68440614763163,addr:city,Porto,addr:postcode,4249-004,addr:street,Praça Nove de Abril,alt_name,Arca d'Água,contact:website,https://ambiente.cm-porto.pt/parques-e-jardins/jardim-de-arca-d-agua-1,dog,yes,leisure,park,name,Jardim de Arca d'Água,opening_hours,24/7
13797644,128560436,128560441,133.4843639722696,addr:city,Porto,addr:postcode,4249-004,addr:street,Praça Nove de Abril,alt_name,Arca d'Água,contact:website,https://ambiente.cm-porto.pt/parques-e-jardins/jardim-de-arca-d-agua-1,dog,yes,leisure,park,name,Jardim de Arca d'Água,opening_hours,24/7

13797645,128560437,128560443,146.767084775369575,addr:city,Porto,addr:postcode,4249-004,addr:street,Praça Nove de Abril,alt_name,Arca d'Água,contact:website,https://ambiente.cm-porto.pt/parques-e-jardins/jardim-de-arca-d-agua-1,dog,yes,leisure,park,name,Jardim de Arca d'Água,opening_hours,24/7

13797704,128560439,128564068,109.251210818343319,alt_name,Praça Nove de Abril ; Praça de 9 de Abril ; Praça 9 de Abril; Arca de Água,highway,secondary,lanes,2,loc_name,Arca d'Água,name,Praça de Nove de Abril,oneway,no,surface,asphalt
13797705,128560439,128560429,150.33072089604081,alt_name,Praça Nove de Abril ; Praça de 9 de Abril ; Praça 9 de Abril; Arca de Água,highway,secondary,lanes,2,loc_name,Arca d'Água,name,Praça de Nove de Abril,oneway,no,surface,asphalt
13797706,128560439,128560436,224.63943538904638,alt_name,Praça Nove de Abril ; Praça de 9 de Abril ; Praça 9 de Abril; Arca de Água,highway,secondary,lanes,2,loc_name,Arca d'Água,name,Praça de Nove de Abril,oneway,no,surface,asphalt

13798697,128560441,128564071,315.990829469909123,highway,secondary,name,Rua do Amial,oneway,no,surface,asphalt
13798698,128560441,128560437,131.06118885602068,highway,secondary,name,Rua do Amial,oneway,no,surface,asphalt
13798699,128560441,128560436,110.27652211959968,highway,secondary,name,Rua do Amial,oneway,no,surface,asphalt
13798700,128560441,128564070,458.178757959319219,highway,secondary,name,Rua do Amial,oneway,no,surface,asphalt
26248565,128560441,128564068,104.92517801779353,highway,residential,name,Rua de Delfim Maia,oneway,yes

26248566,128560443,128564072,103.833178699807655,highway,residential,name,Rua de Delfim Maia,oneway,yes
26248567,128560443,128560441,172.622951898353808,highway,residential,name,Rua de Delfim Maia,oneway,yes

26248568,128560446,128560439,131.357024048453003,highway,residential,lit,yes,name,Rua de Leonardo Coimbra,oneway,yes,surface,asphalt
26248569,128560446,128564067,991.29118825162311,highway,residential,lit,yes,name,Rua de Leonardo Coimbra,oneway,yes,surface,asphalt
26248570,128560446,128566335,837.794782332352756,highway,residential,lit,yes,name,Rua de Leonardo Coimbra,oneway,yes,surface,asphalt

30912875,128564067,128560446,915.107587493269733,alt_name,Praça Nove de Abril ; Praça de 9 de Abril ; Praça 9 de Abril; Arca de Água,highway,residential,lit,yes,loc_name,Arca d'Água,name,Praça de Nove de Abril,oneway,yes,sidewalk,right,surface,sett
30912876,128564067,128564068,716.39069777443167,alt_name,Praça Nove de Abril ; Praça de 9 de Abril ; Praça 9 de Abril; Arca de Água,highway,residential,lit,yes,loc_name,Arca d'Água,name,Praça de Nove de Abril,oneway,yes,sidewalk,right,surface,sett
28184663,128564067,287458447,246.22873465873456

13931958,128564068,128564067,729.79342792433823
42109988,128564068,128560441,123.34577863457438
42109998,128564068,128564070,500.67234876243872

84869812,128564070,128560441,412.73478623472234
59851158,128564070,316511863,365.23459778923459

47139103,128564071,128560443,122.04275698390483
12000526,128564071,316511864,74.097340093475701
90915636,128564071,128564070,81.983790650928658

10568680,128564072,128564071,68.986045969586432
35384154,128564072,343646688,72.987265098243659

20801419,128566335,128560446,920.01965974689574

33700479,287458447,128566335,90.098764598769845
22160819,287458447,287458449,57.987649857698584

38013950,287458449,128564067,63.879136489688374

71699159,316511863,248671061,61.893947691385654
50755631,316511863,128564071,150.98716578456848
79274774,316511863,799027639,55.817548718464734

46196240,316511864,128564072,115.98175349817294
53069645,316511864,473111709,76.397249871132553
86484089,316511864,799027639,48.983476983679384

61211551,343646688,473111709,120.82735692836453

80806623,248671061,287458447,62.019854891756543
20641966,248671061,287458449,98.938576984375949
74253360,248671061,799027639,109.19836498762343

73544363,473111709,316511864,70.876348736487473

44998065,799027639,316511864,48.893674986489738
92819203,799027639,316511863,53.892364873647337
